Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
2160,0,1.68E-06,4.23E-05,5.17E-05,2.91E-05,3.44E-05,,0.16887435,0.716967507,0.000000562,2.57E-64,2.57E-64
2161,0,1.67E-06,4.22E-05,5.16E-05,2.91E-05,3.43E-05,,0.168722813,0.716430164,0.00000056,2.57E-64,2.57E-64
2162,0,1.67E-06,4.21E-05,5.15E-05,2.90E-05,3.42E-05,,0.168571481,0.715893472,0.000000558,2.57E-64,2.57E-64
2163,0,1.67E-06,4.20E-05,5.14E-05,2.90E-05,3.42E-05,,0.168420355,0.71535743,0.000000557,2.57E-64,2.57E-64
2164,0,1.66E-06,4.19E-05,5.13E-05,2.89E-05,3.41E-05,,0.168269434,0.714822037,0.000000555,2.57E-64,2.57E-64
2165,0,1.66E-06,4.18E-05,5.12E-05,2.88E-05,3.40E-05,,0.168118718,0.714287291,0.000000553,2.57E-64,2.57E-64
2166,0,1.65E-06,4.18E-05,5.11E-05,2.88E-05,3.40E-05,,0.167968207,0.713753193,0.000000551,2.57E-64,2.57E-64
2167,0,1.65E-06,4.17E-05,0.000051003,2.87E-05,3.39E-05,,0.167817899,0.713219739,0.000000549,2.57E-64,2.57E-64
2168,0,0.000001644,4.16E-05,5.09E-05,2.87E-05,3.38E-05,,0.167667796,0.712686931,0.000000547,2.57E-64,2.57E-64
2169,0,1.64E-06,4.15E-05,5.08E-05,2.86E-05,3.38E-05,,0.167517895,0.712154766,0.000000546,2.57E-64,2.57E-64
2170,0,1.64E-06,4.14E-05,5.07E-05,2.85E-05,3.37E-05,,0.167368198,0.711623243,0.000000544,2.57E-64,2.57E-64
2171,0,1.63E-06,4.13E-05,5.06E-05,2.85E-05,3.36E-05,,0.167218704,0.711092362,0.000000542,2.57E-64,2.57E-64
2172,0,1.63E-06,4.13E-05,5.05E-05,2.84E-05,3.35E-05,,0.167069412,0.710562121,0.00000054,2.57E-64,2.57E-64
2173,0,1.62E-06,4.12E-05,5.04E-05,2.84E-05,3.35E-05,,0.166920321,0.710032519,0.000000538,2.57E-64,2.57E-64
2174,0,1.62E-06,4.11E-05,5.03E-05,2.83E-05,3.34E-05,,0.166771432,0.709503555,0.000000537,2.57E-64,2.57E-64
2175,0,1.62E-06,4.10E-05,0.000050207,2.82E-05,3.33E-05,,0.166622745,0.708975228,0.000000535,2.57E-64,2.57E-64
2176,0,0.000001611,4.09E-05,5.01E-05,2.82E-05,3.33E-05,,0.166474258,0.708447537,0.000000533,2.57E-64,2.57E-64
2177,0,1.61E-06,4.08E-05,5.00E-05,2.81E-05,3.32E-05,,0.166325972,0.707920481,0.000000531,2.57E-64,2.57E-64
2178,0,1.60E-06,4.08E-05,4.99E-05,2.81E-05,3.31E-05,,0.166177885,0.70739406,0.00000053,2.57E-64,2.57E-64
2179,0,1.60E-06,4.07E-05,4.98E-05,2.80E-05,3.31E-05,,0.166029999,0.70686827,0.000000528,2.57E-64,2.57E-64
2180,0,1.59E-06,4.06E-05,4.97E-05,2.80E-05,3.30E-05,,0.165882312,0.706343113,0.000000526,2.57E-64,2.57E-64
2181,0,1.59E-06,4.05E-05,4.96E-05,2.79E-05,3.29E-05,,0.165734824,0.705818586,0.000000524,2.57E-64,2.57E-64
2182,0,1.59E-06,4.04E-05,4.95E-05,2.78E-05,3.29E-05,,0.165587534,0.70529469,0.000000523,2.57E-64,2.57E-64
2183,0,1.58E-06,4.04E-05,4.94E-05,2.78E-05,0.000032801,,0.165440443,0.704771421,0.000000521,2.57E-64,2.57E-64
2184,0,1.58E-06,4.03E-05,4.93E-05,2.77E-05,3.27E-05,,0.16529355,0.704248781,0.000000519,2.57E-64,2.57E-64
2185,0,1.57E-06,4.02E-05,4.92E-05,2.77E-05,3.27E-05,,0.165146854,0.703726766,0.000000518,2.57E-64,2.57E-64
2186,0,1.57E-06,4.01E-05,4.91E-05,2.76E-05,3.26E-05,,0.165000356,0.703205378,0.000000516,2.57E-64,2.57E-64
2187,0,1.57E-06,4.00E-05,4.90E-05,0.00002756,3.25E-05,,0.164854054,0.702684614,0.000000514,2.57E-64,2.57E-64
2188,0,1.56E-06,4.00E-05,4.89E-05,2.75E-05,3.25E-05,,0.164707949,0.702164473,0.000000513,2.57E-64,2.57E-64
2189,0,1.56E-06,3.99E-05,4.89E-05,0.000027447,3.24E-05,,0.16456204,0.701644955,0.000000511,2.57E-64,2.57E-64
2190,0,0.000001555,3.98E-05,4.88E-05,2.74E-05,3.23E-05,,0.164416327,0.701126058,0.000000509,2.57E-64,2.57E-64
2191,0,1.55E-06,3.97E-05,4.87E-05,2.73E-05,3.23E-05,,0.164270809,0.700607782,0.000000508,2.57E-64,2.57E-64
2192,0,1.55E-06,3.96E-05,4.86E-05,2.73E-05,0.000032208,,0.164125487,0.700090125,0.000000506,2.57E-64,2.57E-64
2193,0,1.54E-06,3.96E-05,4.85E-05,2.72E-05,0.000032143,,0.163980359,0.699573086,0.000000504,2.57E-64,2.57E-64
2194,0,1.54E-06,3.95E-05,4.84E-05,2.72E-05,3.21E-05,,0.163835426,0.699056664,0.000000503,2.57E-64,2.57E-64
2195,0,1.54E-06,3.94E-05,4.83E-05,2.71E-05,3.20E-05,,0.163690686,0.698540859,0.000000501,2.57E-64,2.57E-64
2196,0,1.53E-06,3.93E-05,4.82E-05,2.71E-05,3.19E-05,,0.163546141,0.698025669,0.000000499,2.57E-64,2.57E-64
2197,0,1.53E-06,3.92E-05,4.81E-05,2.70E-05,3.19E-05,,0.163401788,0.697511093,0.000000498,2.57E-64,2.57E-64
2198,0,0.000001524,3.92E-05,4.80E-05,2.69E-05,0.00003182,,0.163257629,0.696997131,0.000000496,2.57E-64,2.57E-64
2199,0,1.52E-06,3.91E-05,4.79E-05,2.69E-05,3.18E-05,,0.163113663,0.696483781,0.000000494,2.57E-64,2.57E-64
2200,0,1.52E-06,3.90E-05,4.78E-05,2.68E-05,0.000031692,,0.162969888,0.695971042,0.000000493,2.57E-64,2.57E-64
2201,0,1.51E-06,3.89E-05,4.77E-05,0.000026781,3.16E-05,,0.162826306,0.695458913,0.000000491,2.57E-64,2.57E-64
2202,0,1.51E-06,3.89E-05,4.76E-05,2.67E-05,3.16E-05,,0.162682915,0.694947394,0.00000049,2.57E-64,2.57E-64
2203,0,0.000001505,3.88E-05,0.000047539,0.000026672,3.15E-05,,0.162539716,0.694436482,0.000000488,2.57E-64,2.57E-64
2204,0,1.50E-06,3.87E-05,0.000047447,2.66E-05,3.14E-05,,0.162396708,0.693926178,0.000000486,2.57E-64,2.57E-64
2205,0,1.50E-06,3.86E-05,4.74E-05,2.66E-05,3.14E-05,,0.16225389,0.69341648,0.000000485,2.57E-64,2.57E-64
2206,0,1.49E-06,3.86E-05,4.73E-05,2.65E-05,3.13E-05,,0.162111262,0.692907388,0.000000483,2.57E-64,2.57E-64
2207,0,1.49E-06,3.85E-05,4.72E-05,2.65E-05,3.12E-05,,0.161968825,0.692398899,0.000000482,2.57E-64,2.57E-64
2208,0,1.49E-06,3.84E-05,4.71E-05,2.64E-05,0.000031186,,0.161826577,0.691891014,0.00000048,2.57E-64,2.57E-64
2209,0,1.48E-06,3.83E-05,4.70E-05,0.000026348,3.11E-05,,0.161684518,0.691383731,0.000000479,2.57E-64,2.57E-64
2210,0,1.48E-06,0.000038249,4.69E-05,2.63E-05,0.000031061,,0.161542648,0.690877049,0.000000477,2.57E-64,2.57E-64
2211,0,1.48E-06,3.82E-05,0.000046809,2.62E-05,3.10E-05,,0.161400967,0.690370968,0.000000475,2.57E-64,2.57E-64
2212,0,1.47E-06,3.81E-05,4.67E-05,2.62E-05,3.09E-05,,0.161259474,0.689865486,0.000000474,2.57E-64,2.57E-64
2213,0,1.47E-06,3.80E-05,4.66E-05,2.61E-05,3.09E-05,,0.161118169,0.689360602,0.000000472,2.57E-64,2.57E-64
2214,0,1.46E-06,3.79E-05,4.65E-05,2.61E-05,0.000030813,,0.160977051,0.688856316,0.000000471,2.57E-64,2.57E-64
2215,0,1.46E-06,3.79E-05,4.64E-05,2.60E-05,3.08E-05,,0.160836121,0.688352626,0.000000469,2.57E-64,2.57E-64
2216,0,0.000001457,0.000037799,4.64E-05,2.60E-05,3.07E-05,,0.160695378,0.687849531,0.000000468,2.57E-64,2.57E-64
2217,0,1.45E-06,3.77E-05,4.63E-05,2.59E-05,3.06E-05,,0.160554821,0.687347031,0.000000466,2.57E-64,2.57E-64
2218,0,1.45E-06,3.77E-05,4.62E-05,0.000025871,3.06E-05,,0.16041445,0.686845124,0.000000465,2.57E-64,2.57E-64
2219,0,1.45E-06,3.76E-05,4.61E-05,2.58E-05,3.05E-05,,0.160274266,0.68634381,0.000000463,2.57E-64,2.57E-64
2220,0,1.44E-06,3.75E-05,4.60E-05,2.58E-05,3.04E-05,,0.160134267,0.685843087,0.000000462,2.57E-64,2.57E-64
2221,0,0.000001439,3.74E-05,4.59E-05,2.57E-05,3.04E-05,,0.159994453,0.685342955,0.00000046,2.57E-64,2.57E-64
2222,0,1.44E-06,3.74E-05,4.58E-05,2.57E-05,0.000030324,,0.159854824,0.684843413,0.000000459,2.57E-64,2.57E-64
2223,0,1.43E-06,3.73E-05,4.57E-05,2.56E-05,3.03E-05,,0.15971538,0.684344459,0.000000457,2.57E-64,2.57E-64
2224,0,1.43E-06,0.000037209,0.000045652,2.56E-05,3.02E-05,,0.15957612,0.683846093,0.000000456,2.57E-64,2.57E-64
2225,0,1.42E-06,3.71E-05,4.56E-05,2.55E-05,3.01E-05,,0.159437044,0.683348313,0.000000454,2.57E-64,2.57E-64
2226,0,1.42E-06,3.71E-05,4.55E-05,2.55E-05,3.01E-05,,0.159298151,0.682851119,0.000000453,2.57E-64,2.57E-64
2227,0,1.42E-06,3.70E-05,4.54E-05,2.54E-05,3.00E-05,,0.159159442,0.68235451,0.000000451,2.57E-64,2.57E-64
2228,0,1.41E-06,3.69E-05,4.53E-05,2.54E-05,3.00E-05,,0.159020916,0.681858485,0.00000045,2.57E-64,2.57E-64
2229,0,1.41E-06,0.000036846,4.52E-05,2.53E-05,0.000029904,,0.158882572,0.681363043,0.000000448,2.57E-64,2.57E-64
2230,0,1.41E-06,3.68E-05,4.51E-05,2.53E-05,2.98E-05,,0.158744411,0.680868183,0.000000447,2.57E-64,2.57E-64
2231,0,1.40E-06,0.000036702,4.50E-05,2.52E-05,2.98E-05,,0.158606432,0.680373904,0.000000446,2.57E-64,2.57E-64
2232,0,1.40E-06,3.66E-05,4.50E-05,2.51E-05,2.97E-05,,0.158468634,0.679880204,0.000000444,2.57E-64,2.57E-64
2233,0,1.40E-06,3.66E-05,4.49E-05,2.51E-05,2.97E-05,,0.158331018,0.679387084,0.000000443,2.57E-64,2.57E-64
2234,0,1.39E-06,3.65E-05,0.000044786,2.50E-05,2.96E-05,,0.158193583,0.678894543,0.000000441,2.57E-64,2.57E-64
2235,0,1.39E-06,3.64E-05,4.47E-05,2.50E-05,2.95E-05,,0.158056329,0.678402578,0.00000044,2.57E-64,2.57E-64
2236,0,1.39E-06,3.63E-05,4.46E-05,2.49E-05,2.95E-05,,0.157919255,0.67791119,0.000000438,2.57E-64,2.57E-64
2237,0,1.38E-06,3.63E-05,4.45E-05,2.49E-05,2.94E-05,,0.157782361,0.677420377,0.000000437,2.57E-64,2.57E-64
2238,0,1.38E-06,3.62E-05,4.44E-05,2.48E-05,2.94E-05,,0.157645647,0.676930139,0.000000436,2.57E-64,2.57E-64
2239,0,1.38E-06,0.000036133,4.44E-05,2.48E-05,2.93E-05,,0.157509112,0.676440474,0.000000434,2.57E-64,2.57E-64
2240,0,1.37E-06,3.61E-05,0.000044276,2.47E-05,2.93E-05,,0.157372757,0.675951382,0.000000433,2.57E-64,2.57E-64
2241,0,1.37E-06,3.60E-05,4.42E-05,2.47E-05,2.92E-05,,0.15723658,0.675462862,0.000000431,2.57E-64,2.57E-64
2242,0,1.37E-06,3.59E-05,4.41E-05,2.46E-05,2.91E-05,,0.157100582,0.674974912,0.00000043,2.57E-64,2.57E-64
2243,0,1.36E-06,3.59E-05,4.40E-05,2.46E-05,2.91E-05,,0.156964762,0.674487532,0.000000429,2.57E-64,2.57E-64
2244,0,1.36E-06,3.58E-05,4.39E-05,2.46E-05,2.90E-05,,0.15682912,0.674000721,0.000000427,2.57E-64,2.57E-64
2245,0,1.36E-06,3.57E-05,4.39E-05,0.000024502,2.90E-05,,0.156693655,0.673514479,0.000000426,2.57E-64,2.57E-64
2246,0,1.35E-06,3.56E-05,4.38E-05,0.000024453,2.89E-05,,0.156558368,0.673028803,0.000000425,2.57E-64,2.57E-64
2247,0,1.35E-06,3.56E-05,4.37E-05,2.44E-05,2.89E-05,,0.156423257,0.672543693,0.000000423,2.57E-64,2.57E-64
2248,0,1.35E-06,3.55E-05,4.36E-05,2.44E-05,2.88E-05,,0.156288324,0.672059149,0.000000422,2.57E-64,2.57E-64
2249,0,1.34E-06,3.54E-05,4.35E-05,2.43E-05,2.87E-05,,0.156153566,0.671575169,0.00000042,2.57E-64,2.57E-64
2250,0,1.34E-06,3.54E-05,0.000043442,2.43E-05,0.000028686,,0.156018985,0.671091752,0.000000419,2.57E-64,2.57E-64
2251,0,1.34E-06,3.53E-05,4.34E-05,2.42E-05,2.86E-05,,0.155884579,0.670608898,0.000000418,2.57E-64,2.57E-64
2252,0,0.000001333,3.52E-05,4.33E-05,2.42E-05,2.86E-05,,0.155750349,0.670126606,0.000000416,2.57E-64,2.57E-64
2253,0,1.33E-06,3.52E-05,4.32E-05,2.41E-05,0.000028517,,0.155616294,0.669644875,0.000000415,2.57E-64,2.57E-64
2254,0,1.33E-06,3.51E-05,4.31E-05,2.41E-05,2.85E-05,,0.155482414,0.669163703,0.000000414,2.57E-64,2.57E-64
2255,0,1.32E-06,3.50E-05,4.30E-05,2.40E-05,0.000028405,,0.155348708,0.66868309,0.000000412,2.57E-64,2.57E-64
2256,0,0.00000132,3.50E-05,4.30E-05,2.40E-05,2.83E-05,,0.155215176,0.668203035,0.000000411,2.57E-64,2.57E-64
2257,0,1.32E-06,3.49E-05,4.29E-05,0.000023922,2.83E-05,,0.155081818,0.667723538,0.00000041,2.57E-64,2.57E-64
2258,0,1.31E-06,3.48E-05,4.28E-05,2.39E-05,0.000028238,,0.154948634,0.667244596,0.000000409,2.57E-64,2.57E-64
2259,0,1.31E-06,0.000034757,4.27E-05,2.38E-05,2.82E-05,,0.154815623,0.66676621,0.000000407,2.57E-64,2.57E-64
2260,0,1.31E-06,3.47E-05,4.26E-05,2.38E-05,2.81E-05,,0.154682785,0.666288379,0.000000406,2.57E-64,2.57E-64
2261,0,0.000001304,3.46E-05,4.25E-05,2.37E-05,2.81E-05,,0.15455012,0.665811101,0.000000405,2.57E-64,2.57E-64
2262,0,1.30E-06,3.46E-05,4.25E-05,2.37E-05,2.80E-05,,0.154417627,0.665334376,0.000000403,2.57E-64,2.57E-64
2263,0,1.30E-06,3.45E-05,4.24E-05,2.36E-05,2.80E-05,,0.154285306,0.664858202,0.000000402,2.57E-64,2.57E-64
2264,0,1.29E-06,3.44E-05,4.23E-05,2.36E-05,2.79E-05,,0.154153157,0.66438258,0.000000401,2.57E-64,2.57E-64
2265,0,1.29E-06,3.44E-05,4.22E-05,2.35E-05,0.000027853,,0.154021179,0.663907508,0.0000004,2.57E-64,2.57E-64
2266,0,1.29E-06,3.43E-05,4.21E-05,2.35E-05,2.78E-05,,0.153889373,0.663432984,0.000000398,2.57E-64,2.57E-64
2267,0,1.29E-06,3.42E-05,0.000042068,2.35E-05,2.77E-05,,0.153757737,0.662959009,0.000000397,2.57E-64,2.57E-64
2268,0,0.000001282,3.42E-05,4.20E-05,0.000023405,2.77E-05,,0.153626272,0.662485582,0.000000396,2.57E-64,2.57E-64
2269,0,1.28E-06,3.41E-05,4.19E-05,2.34E-05,2.76E-05,,0.153494977,0.662012701,0.000000394,2.57E-64,2.57E-64
2270,0,1.28E-06,3.40E-05,4.18E-05,2.33E-05,2.76E-05,,0.153363853,0.661540366,0.000000393,2.57E-64,2.57E-64
2271,0,1.27E-06,3.40E-05,4.18E-05,2.33E-05,2.75E-05,,0.153232898,0.661068575,0.000000392,2.57E-64,2.57E-64
2272,0,1.27E-06,0.000033897,4.17E-05,2.32E-05,2.75E-05,,0.153102112,0.660597329,0.000000391,2.57E-64,2.57E-64
2273,0,1.27E-06,3.38E-05,4.16E-05,2.32E-05,2.74E-05,,0.152971495,0.660126625,0.000000389,2.57E-64,2.57E-64
2274,0,1.26E-06,0.000033767,4.15E-05,2.31E-05,2.74E-05,,0.152841048,0.659656464,0.000000388,2.57E-64,2.57E-64
2275,0,1.26E-06,3.37E-05,0.00004144,2.31E-05,2.73E-05,,0.152710768,0.659186844,0.000000387,2.57E-64,2.57E-64
2276,0,1.26E-06,3.36E-05,4.14E-05,2.30E-05,2.73E-05,,0.152580657,0.658717765,0.000000386,2.57E-64,2.57E-64
2277,0,1.25E-06,3.36E-05,4.13E-05,2.30E-05,2.72E-05,,0.152450714,0.658249225,0.000000385,2.57E-64,2.57E-64
2278,0,1.25E-06,3.35E-05,4.12E-05,2.29E-05,2.72E-05,,0.152320939,0.657781224,0.000000383,2.57E-64,2.57E-64
2279,0,1.25E-06,3.34E-05,4.11E-05,2.29E-05,2.71E-05,,0.152191331,0.657313761,0.000000382,2.57E-64,2.57E-64
2280,0,1.25E-06,3.34E-05,4.11E-05,2.29E-05,2.70E-05,,0.15206189,0.656846835,0.000000381,2.57E-64,2.57E-64
2281,1,1.24E-06,3.33E-05,4.10E-05,2.28E-05,2.70E-05,,0.151932616,0.656380446,0.00000038,2.57E-64,2.57E-64
2282,0,1.24E-06,3.33E-05,0.0000409,2.28E-05,2.69E-05,,0.151803508,0.655914591,0.000000379,2.57E-64,2.57E-64
2283,0,1.24E-06,3.32E-05,4.08E-05,2.27E-05,2.69E-05,,0.151674567,0.655449271,0.000000377,2.57E-64,2.57E-64
2284,0,1.23E-06,3.31E-05,4.07E-05,2.27E-05,2.68E-05,,0.151545791,0.654984485,0.000000376,2.57E-64,2.57E-64
2285,0,1.23E-06,3.31E-05,4.07E-05,2.26E-05,2.68E-05,,0.151417181,0.654520232,0.000000375,2.57E-64,2.57E-64
2286,0,1.23E-06,3.30E-05,4.06E-05,0.000022588,2.67E-05,,0.151288736,0.65405651,0.000000374,2.57E-64,2.57E-64
2287,0,1.22E-06,3.29E-05,4.05E-05,2.25E-05,2.67E-05,,0.151160457,0.65359332,0.000000373,2.57E-64,2.57E-64
2288,0,1.22E-06,3.29E-05,0.000040444,2.25E-05,2.66E-05,,0.151032342,0.65313066,0.000000371,2.57E-64,2.57E-64
2289,0,1.22E-06,3.28E-05,4.04E-05,2.25E-05,2.66E-05,,0.150904392,0.652668529,0.00000037,2.57E-64,2.57E-64
2290,0,1.22E-06,3.27E-05,4.03E-05,2.24E-05,2.65E-05,,0.150776606,0.652206928,0.000000369,2.57E-64,2.57E-64
2291,0,1.21E-06,3.27E-05,4.02E-05,2.24E-05,2.65E-05,,0.150648984,0.651745853,0.000000368,2.57E-64,2.57E-64
2292,0,1.21E-06,3.26E-05,4.01E-05,2.23E-05,2.64E-05,,0.150521525,0.651285306,0.000000367,2.57E-64,2.57E-64
2293,0,1.21E-06,3.26E-05,4.01E-05,2.23E-05,2.64E-05,,0.15039423,0.650825285,0.000000366,2.57E-64,2.57E-64
2294,0,1.20E-06,3.25E-05,4.00E-05,2.22E-05,2.63E-05,,0.150267098,0.650365789,0.000000364,2.57E-64,2.57E-64
2295,0,1.20E-06,3.24E-05,3.99E-05,2.22E-05,0.000026274,,0.150140129,0.649906818,0.000000363,2.57E-64,2.57E-64
2296,0,0.000001198,3.24E-05,3.98E-05,2.21E-05,2.62E-05,,0.150013322,0.64944837,0.000000362,2.57E-64,2.57E-64
2297,0,1.20E-06,3.23E-05,3.98E-05,2.21E-05,2.62E-05,,0.149886678,0.648990446,0.000000361,2.57E-64,2.57E-64
2298,0,1.19E-06,3.23E-05,3.97E-05,2.21E-05,2.61E-05,,0.149760195,0.648533043,0.00000036,2.57E-64,2.57E-64
2299,0,1.19E-06,3.22E-05,3.96E-05,2.20E-05,2.61E-05,,0.149633874,0.648076161,0.000000359,2.57E-64,2.57E-64
2300,0,1.19E-06,3.21E-05,3.96E-05,2.20E-05,2.60E-05,,0.149507715,0.6476198,0.000000358,2.57E-64,2.57E-64
2301,0,1.18E-06,3.21E-05,3.95E-05,2.19E-05,2.60E-05,,0.149381717,0.647163958,0.000000356,2.57E-64,2.57E-64
2302,0,1.18E-06,3.20E-05,3.94E-05,2.19E-05,2.59E-05,,0.149255879,0.646708635,0.000000355,2.57E-64,2.57E-64
2303,0,1.18E-06,3.19E-05,3.93E-05,2.18E-05,2.59E-05,,0.149130202,0.646253829,0.000000354,2.57E-64,2.57E-64
2304,0,1.18E-06,3.19E-05,3.93E-05,2.18E-05,2.58E-05,,0.149004686,0.645799541,0.000000353,2.57E-64,2.57E-64
2305,0,1.17E-06,3.18E-05,3.92E-05,2.18E-05,2.58E-05,,0.14887933,0.645345769,0.000000352,2.57E-64,2.57E-64
2306,0,1.17E-06,3.18E-05,3.91E-05,2.17E-05,2.57E-05,,0.148754133,0.644892513,0.000000351,2.57E-64,2.57E-64
2307,0,1.17E-06,3.17E-05,3.90E-05,2.17E-05,2.57E-05,,0.148629096,0.644439771,0.00000035,2.57E-64,2.57E-64
2308,0,0.000001164,3.16E-05,3.90E-05,2.16E-05,2.56E-05,,0.148504218,0.643987543,0.000000349,2.57E-64,2.57E-64
2309,0,1.16E-06,3.16E-05,3.89E-05,2.16E-05,2.56E-05,,0.148379499,0.643535828,0.000000348,2.57E-64,2.57E-64
2310,0,1.16E-06,3.15E-05,3.88E-05,2.16E-05,2.55E-05,,0.148254938,0.643084626,0.000000347,2.57E-64,2.57E-64
2311,0,1.16E-06,3.15E-05,0.000038753,2.15E-05,2.55E-05,,0.148130536,0.642633934,0.000000345,2.57E-64,2.57E-64
2312,0,0.000001153,3.14E-05,3.87E-05,2.15E-05,2.54E-05,,0.148006293,0.642183754,0.000000344,2.57E-64,2.57E-64
2313,0,1.15E-06,3.14E-05,3.86E-05,2.14E-05,2.54E-05,,0.147882207,0.641734083,0.000000343,2.57E-64,2.57E-64
2314,0,1.15E-06,3.13E-05,3.85E-05,2.14E-05,2.53E-05,,0.147758278,0.641284921,0.000000342,2.57E-64,2.57E-64
2315,0,1.14E-06,3.12E-05,3.85E-05,2.13E-05,0.000025282,,0.147634507,0.640836268,0.000000341,2.57E-64,2.57E-64
2316,0,0.000001142,3.12E-05,0.000038397,2.13E-05,2.52E-05,,0.147510893,0.640388122,0.00000034,2.57E-64,2.57E-64
2317,0,1.14E-06,3.11E-05,3.83E-05,2.13E-05,2.52E-05,,0.147387436,0.639940482,0.000000339,2.57E-64,2.57E-64
2318,0,1.14E-06,3.11E-05,3.83E-05,2.12E-05,2.51E-05,,0.147264136,0.639493349,0.000000338,2.57E-64,2.57E-64
2319,0,1.13E-06,3.10E-05,3.82E-05,2.12E-05,2.51E-05,,0.147140991,0.63904672,0.000000337,2.57E-64,2.57E-64
2320,0,1.13E-06,3.09E-05,3.81E-05,2.11E-05,2.50E-05,,0.147018003,0.638600596,0.000000336,2.57E-64,2.57E-64
2321,0,1.13E-06,3.09E-05,0.000038045,2.11E-05,2.50E-05,,0.14689517,0.638154975,0.000000335,2.57E-64,2.57E-64
2322,0,1.13E-06,3.08E-05,3.80E-05,2.11E-05,2.49E-05,,0.146772493,0.637709857,0.000000334,2.57E-64,2.57E-64
2323,0,1.12E-06,3.08E-05,3.79E-05,2.10E-05,2.49E-05,,0.146649971,0.637265241,0.000000333,2.57E-64,2.57E-64
2324,0,1.12E-06,3.07E-05,3.78E-05,2.10E-05,2.49E-05,,0.146527604,0.636821126,0.000000332,2.57E-64,2.57E-64
2325,0,1.12E-06,3.06E-05,3.78E-05,2.09E-05,2.48E-05,,0.146405392,0.636377512,0.000000331,2.57E-64,2.57E-64
2326,0,1.12E-06,3.06E-05,0.000037697,2.09E-05,2.48E-05,,0.146283334,0.635934397,0.00000033,2.57E-64,2.57E-64
2327,0,1.11E-06,0.000030535,3.76E-05,2.09E-05,2.47E-05,,0.14616143,0.63549178,0.000000329,2.57E-64,2.57E-64
2328,0,1.11E-06,3.05E-05,3.76E-05,2.08E-05,2.47E-05,,0.146039681,0.635049662,0.000000328,2.57E-64,2.57E-64
2329,0,1.11E-06,3.04E-05,3.75E-05,2.08E-05,2.46E-05,,0.145918084,0.634608041,0.000000327,2.57E-64,2.57E-64
2330,0,1.10E-06,3.04E-05,3.74E-05,2.07E-05,0.000024568,,0.145796642,0.634166917,0.000000326,2.57E-64,2.57E-64
2331,0,0.000001102,3.03E-05,3.74E-05,2.07E-05,2.45E-05,,0.145675352,0.633726288,0.000000325,2.57E-64,2.57E-64
2332,0,1.10E-06,3.03E-05,3.73E-05,2.07E-05,2.45E-05,,0.145554215,0.633286155,0.000000324,2.57E-64,2.57E-64
2333,0,1.10E-06,3.02E-05,3.72E-05,2.06E-05,2.44E-05,,0.145433231,0.632846515,0.000000323,2.57E-64,2.57E-64
2334,0,1.09E-06,3.01E-05,3.71E-05,2.06E-05,2.44E-05,,0.145312399,0.632407369,0.000000322,2.57E-64,2.57E-64
2335,0,1.09E-06,3.01E-05,3.71E-05,2.05E-05,2.43E-05,,0.145191719,0.631968715,0.000000321,2.57E-64,2.57E-64
2336,0,1.09E-06,3.00E-05,3.70E-05,2.05E-05,2.43E-05,,0.145071191,0.631530554,0.00000032,2.57E-64,2.57E-64
2337,0,1.09E-06,3.00E-05,3.69E-05,2.05E-05,2.42E-05,,0.144950815,0.631092883,0.000000319,2.57E-64,2.57E-64
2338,0,0.000001084,2.99E-05,3.69E-05,2.04E-05,2.42E-05,,0.14483059,0.630655703,0.000000318,2.57E-64,2.57E-64
2339,0,1.08E-06,2.99E-05,3.68E-05,2.04E-05,2.42E-05,,0.144710516,0.630219013,0.000000317,2.57E-64,2.57E-64
2340,0,1.08E-06,2.98E-05,3.67E-05,2.03E-05,2.41E-05,,0.144590592,0.629782811,0.000000316,2.57E-64,2.57E-64
2341,0,1.08E-06,2.97E-05,3.67E-05,2.03E-05,0.00002406,,0.14447082,0.629347098,0.000000315,2.57E-64,2.57E-64
2342,0,1.07E-06,2.97E-05,3.66E-05,2.03E-05,2.40E-05,,0.144351197,0.628911871,0.000000314,2.57E-64,2.57E-64
2343,0,1.07E-06,2.96E-05,3.65E-05,0.000020221,0.000023969,,0.144231725,0.628477132,0.000000313,2.57E-64,2.57E-64
2344,0,1.07E-06,2.96E-05,3.65E-05,2.02E-05,2.39E-05,,0.144112403,0.628042878,0.000000312,2.57E-64,2.57E-64
2345,0,1.07E-06,2.95E-05,3.64E-05,2.01E-05,2.39E-05,,0.14399323,0.627609109,0.000000311,2.57E-64,2.57E-64
2346,0,1.06E-06,2.95E-05,3.63E-05,0.000020105,2.38E-05,,0.143874206,0.627175825,0.00000031,2.57E-64,2.57E-64
2347,0,1.06E-06,2.94E-05,3.63E-05,2.01E-05,2.38E-05,,0.143755331,0.626743024,0.000000309,2.57E-64,2.57E-64
2348,0,1.06E-06,2.94E-05,3.62E-05,2.00E-05,2.37E-05,,0.143636606,0.626310706,0.000000308,2.57E-64,2.57E-64
2349,0,1.06E-06,2.93E-05,3.61E-05,2.00E-05,2.37E-05,,0.143518028,0.62587887,0.000000307,2.57E-64,2.57E-64
2350,0,1.05E-06,2.93E-05,3.61E-05,2.00E-05,2.37E-05,,0.143399599,0.625447516,0.000000306,2.57E-64,2.57E-64
